                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    147,                 1.3088,                  1.014,                 1.7045,                0.80383,                0.64376,                  0.754,                0.49221,                 1.0655,                 0.6917,                 1.5653,              0.0005645,              0.0005645,              0.0005645
                    148,                 1.2924,                0.94275,                 1.7074,                0.81427,                0.63591,                0.74557,                0.48014,                 1.0811,                0.78696,                 1.5889,              0.0005546,              0.0005546,              0.0005546
                    149,                 1.2682,                0.96362,                 1.6757,                0.88297,                0.62095,                0.75549,                0.48757,                 1.0554,                0.77409,                 1.5756,              0.0005447,              0.0005447,              0.0005447
                    150,                 1.2754,                0.96369,                 1.6654,                0.88384,                0.61097,                0.74362,                0.48175,                 1.0898,                0.75731,                 1.6005,              0.0005348,              0.0005348,              0.0005348
                    151,                 1.1633,                0.88127,                 1.6649,                0.86303,                0.62851,                  0.762,                0.50164,                 1.0182,                0.69455,                 1.5503,              0.0005249,              0.0005249,              0.0005249
                    152,                 1.2669,                 0.9406,                 1.6491,                 0.7845,                 0.6384,                0.74113,                0.49897,                 1.0103,                0.69376,                 1.5259,               0.000515,               0.000515,               0.000515
                    153,                 1.2892,                0.94829,                 1.6787,                0.91052,                0.60904,                0.75504,                0.51084,                0.98889,                0.70555,                 1.5021,              0.0005051,              0.0005051,              0.0005051
                    154,                 1.1686,                 0.8789,                  1.635,                0.87163,                0.62594,                 0.7548,                0.50204,                 1.0078,                0.71388,                 1.5125,              0.0004952,              0.0004952,              0.0004952
                    155,                 1.2092,                0.86519,                 1.6326,                0.82128,                0.65321,                0.75262,                0.49814,                 1.0332,                0.67108,                 1.5218,              0.0004853,              0.0004853,              0.0004853
                    156,                 1.2666,                0.94147,                 1.6265,                0.82499,                0.67007,                0.76929,                0.51129,                 1.0111,                0.66608,                 1.5322,              0.0004754,              0.0004754,              0.0004754
                    157,                  1.228,                0.87994,                 1.6399,                0.85421,                0.62843,                0.75543,                 0.5091,                0.99073,                0.70537,                 1.5034,              0.0004655,              0.0004655,              0.0004655
                    158,                 1.1815,                0.84277,                 1.6062,                0.85449,                0.62594,                0.76204,                 0.5148,                0.96557,                0.69102,                 1.4823,              0.0004556,              0.0004556,              0.0004556
                    159,                 1.1631,                0.83486,                 1.6147,                0.85327,                0.66085,                0.77718,                0.52823,                0.93799,                0.65294,                  1.456,              0.0004457,              0.0004457,              0.0004457
                    160,                 1.1702,                0.87009,                 1.6534,                0.84598,                0.67115,                0.77498,                0.52604,                0.97406,                0.64761,                 1.4773,              0.0004358,              0.0004358,              0.0004358
                    161,                 1.2774,                0.90108,                 1.6249,                0.83173,                0.66334,                0.76831,                0.51507,                0.98165,                0.70673,                 1.4936,              0.0004259,              0.0004259,              0.0004259
                    162,                  1.075,                 0.8202,                 1.6381,                 0.8169,                0.67332,                 0.7701,                0.49794,                 1.0191,                0.72333,                 1.5261,               0.000416,               0.000416,               0.000416
                    163,                 1.1721,                0.87423,                 1.6225,                0.82294,                0.68828,                0.77078,                0.51202,                0.99511,                0.67299,                 1.5063,              0.0004061,              0.0004061,              0.0004061
                    164,                 1.1492,                0.82282,                 1.6284,                0.86559,                0.64239,                 0.7697,                0.51071,                 1.0212,                0.65382,                 1.5161,              0.0003962,              0.0003962,              0.0003962
                    165,                 1.1848,                0.83731,                 1.6229,                0.84625,                0.65835,                0.77126,                0.51875,                0.96802,                0.64486,                 1.4799,              0.0003863,              0.0003863,              0.0003863
                    166,                 1.2248,                0.88897,                 1.6057,                0.87128,                0.65829,                0.78003,                0.52053,                0.96206,                0.66303,                  1.474,              0.0003764,              0.0003764,              0.0003764
                    167,                 1.1988,                0.88239,                 1.5784,                0.87483,                 0.6623,                0.78577,                0.52926,                0.92767,                0.64219,                  1.442,              0.0003665,              0.0003665,              0.0003665
                    168,                 1.2161,                0.89622,                 1.6295,                0.89303,                0.64536,                0.78157,                0.52928,                0.94282,                0.64231,                 1.4424,              0.0003566,              0.0003566,              0.0003566
                    169,                 1.1063,                0.83446,                 1.5852,                0.92529,                0.61771,                0.78256,                0.52548,                0.94513,                 0.6496,                 1.4452,              0.0003467,              0.0003467,              0.0003467
                    170,                 1.1407,                0.84005,                 1.5976,                 0.9083,                 0.6422,                0.78483,                0.52314,                0.96852,                0.63845,                  1.473,              0.0003368,              0.0003368,              0.0003368
                    171,                 1.2092,                0.86544,                 1.6137,                0.91967,                 0.6409,                0.78695,                0.52262,                0.98317,                0.64046,                 1.4859,              0.0003269,              0.0003269,              0.0003269
                    172,                 1.2813,                0.88288,                 1.6204,                0.86896,                0.66584,                0.78813,                 0.5233,                0.97324,                0.65939,                 1.4798,               0.000317,               0.000317,               0.000317
                    173,                 1.1694,                 0.8424,                 1.5907,                0.85603,                0.67581,                0.79091,                 0.5343,                0.92187,                0.64118,                  1.422,              0.0003071,              0.0003071,              0.0003071
                    174,                 1.1261,                0.82579,                 1.5769,                0.86612,                0.67759,                0.78888,                0.53348,                0.91098,                0.62709,                 1.4066,              0.0002972,              0.0002972,              0.0002972
                    175,                 1.1708,                0.82717,                 1.5836,                0.89442,                0.65493,                0.78047,                0.53384,                0.89722,                 0.6111,                 1.4031,              0.0002873,              0.0002873,              0.0002873
                    176,                 1.1446,                0.81916,                 1.5977,                0.85605,                0.65254,                0.76576,                0.52396,                0.92995,                0.64327,                 1.4434,              0.0002774,              0.0002774,              0.0002774
                    177,                 1.2195,                0.84219,                 1.5969,                0.85896,                0.66334,                0.77674,                0.53195,                0.91741,                0.61606,                 1.4236,              0.0002675,              0.0002675,              0.0002675
                    178,                 1.2029,                0.86322,                 1.5761,                0.87712,                0.65861,                0.78444,                 0.5446,                 0.8814,                0.59208,                 1.3937,              0.0002576,              0.0002576,              0.0002576
                    179,                 1.1265,                0.81173,                 1.5578,                  0.881,                0.67082,                0.79284,                0.55071,                0.87261,                0.59783,                 1.3861,              0.0002477,              0.0002477,              0.0002477
                    180,                 1.1075,                0.80074,                 1.5705,                0.89787,                0.65835,                0.79193,                0.54179,                0.90418,                0.61556,                 1.4054,              0.0002378,              0.0002378,              0.0002378
                    181,                 1.1677,                0.84626,                 1.5731,                0.89802,                0.66584,                0.80202,                0.54483,                0.90934,                0.59887,                  1.411,              0.0002279,              0.0002279,              0.0002279
                    182,                 1.0293,                0.75016,                 1.5632,                0.90793,                0.66085,                0.79982,                0.53387,                0.92537,                 0.6037,                 1.4344,               0.000218,               0.000218,               0.000218
                    183,                 1.0715,                0.79089,                 1.5413,                0.87673,                 0.6783,                0.79794,                0.52151,                0.96546,                0.61937,                 1.4709,              0.0002081,              0.0002081,              0.0002081
                    184,                 1.0805,                0.76505,                 1.5238,                0.87599,                0.69576,                0.79844,                0.53026,                 0.9374,                0.60307,                 1.4471,              0.0001982,              0.0001982,              0.0001982
                    185,                 1.1175,                0.78285,                 1.5663,                0.86475,                0.69576,                0.79833,                 0.5435,                0.89401,                0.59071,                 1.4099,              0.0001883,              0.0001883,              0.0001883
                    186,                 1.1471,                0.80567,                 1.5472,                0.85068,                0.69617,                0.79243,                0.53706,                0.93213,                0.60372,                 1.4313,              0.0001784,              0.0001784,              0.0001784
                    187,                 1.1275,                0.79628,                 1.6229,                0.87261,                0.68329,                0.79363,                0.53696,                0.92657,                0.60222,                 1.4296,              0.0001685,              0.0001685,              0.0001685
                    188,                 1.1221,                0.82085,                 1.5924,                 0.8797,                0.69077,                0.80144,                0.55065,                0.88216,                0.58909,                 1.3985,              0.0001586,              0.0001586,              0.0001586
                    189,                 1.2262,                  0.836,                 1.5406,                0.87789,                0.68126,                0.79843,                0.55309,                0.87886,                0.58389,                  1.393,              0.0001487,              0.0001487,              0.0001487
                    190,                  1.105,                0.78317,                 1.5635,                 0.8743,                0.67648,                0.79678,                0.54847,                0.88837,                0.59638,                 1.4011,              0.0001388,              0.0001388,              0.0001388
                    191,                 1.0895,                0.99699,                 1.5154,                0.87235,                0.68172,                0.79824,                0.54488,                0.88965,                0.58976,                 1.3943,              0.0001289,              0.0001289,              0.0001289
                    192,                0.96042,                0.78606,                 1.4518,                0.88664,                0.69077,                0.79595,                0.54006,                0.89607,                0.58937,                 1.4057,               0.000119,               0.000119,               0.000119
                    193,                0.98756,                0.75172,                  1.469,                0.89135,                0.67512,                0.79006,                0.53749,                0.89197,                0.59522,                 1.4029,              0.0001091,              0.0001091,              0.0001091
                    194,                0.97016,                0.72013,                 1.4247,                0.89065,                0.67082,                0.78716,                0.53673,                0.89079,                 0.6037,                 1.4004,               9.92e-05,               9.92e-05,               9.92e-05
                    195,                0.97901,                0.69749,                 1.4197,                0.89377,                0.66334,                0.78672,                0.53659,                0.90228,                0.61315,                 1.4126,               8.93e-05,               8.93e-05,               8.93e-05
                    196,                0.98283,                0.69481,                 1.4062,                0.91051,                0.65965,                0.78758,                0.53465,                0.89977,                 0.6114,                 1.4161,               7.94e-05,               7.94e-05,               7.94e-05
                    197,                0.98901,                0.72131,                 1.4466,                0.93167,                0.65087,                 0.7894,                0.53579,                0.89778,                0.60926,                 1.4149,               6.95e-05,               6.95e-05,               6.95e-05
                    198,                0.98179,                0.68873,                 1.4331,                 0.9319,                0.64833,                0.78857,                0.53717,                0.88868,                0.61055,                  1.406,               5.96e-05,               5.96e-05,               5.96e-05
                    199,                0.91646,                0.66238,                 1.3786,                0.89904,                 0.6662,                0.79058,                0.53962,                0.87011,                0.60376,                 1.3875,               4.97e-05,               4.97e-05,               4.97e-05
                    200,                0.94779,                0.68018,                 1.4156,                0.93176,                0.64589,                0.78943,                0.54189,                0.86419,                0.60039,                 1.3805,               3.98e-05,               3.98e-05,               3.98e-05
